location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
9507,Ceboruco,no2,0.025,ppm,2023-02-15T05:00:00+00:00,2023-02-14T23:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.02,ppm,2023-02-15T06:00:00+00:00,2023-02-15T00:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.018,ppm,2023-02-15T07:00:00+00:00,2023-02-15T01:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.014,ppm,2023-02-15T08:00:00+00:00,2023-02-15T02:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.012,ppm,2023-02-15T09:00:00+00:00,2023-02-15T03:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.013,ppm,2023-02-15T10:00:00+00:00,2023-02-15T04:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.013,ppm,2023-02-15T11:00:00+00:00,2023-02-15T05:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.021,ppm,2023-02-15T12:00:00+00:00,2023-02-15T06:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.02,ppm,2023-02-15T13:00:00+00:00,2023-02-15T07:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.024,ppm,2023-02-15T14:00:00+00:00,2023-02-15T08:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.04,ppm,2023-02-15T15:00:00+00:00,2023-02-15T09:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.032,ppm,2023-02-15T16:00:00+00:00,2023-02-15T10:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.016,ppm,2023-02-15T17:00:00+00:00,2023-02-15T11:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.006,ppm,2023-02-15T18:00:00+00:00,2023-02-15T12:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.006,ppm,2023-02-15T19:00:00+00:00,2023-02-15T13:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.007,ppm,2023-02-15T20:00:00+00:00,2023-02-15T14:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.014,ppm,2023-02-15T21:00:00+00:00,2023-02-15T15:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.011,ppm,2023-02-15T22:00:00+00:00,2023-02-15T16:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.007,ppm,2023-02-15T23:00:00+00:00,2023-02-15T17:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.015,ppm,2023-02-16T00:00:00+00:00,2023-02-15T18:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.03,ppm,2023-02-14T01:00:00+00:00,2023-02-13T19:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.008,ppm,2023-02-14T02:00:00+00:00,2023-02-13T20:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.004,ppm,2023-02-14T03:00:00+00:00,2023-02-13T21:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.007,ppm,2023-02-14T04:00:00+00:00,2023-02-13T22:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.007,ppm,2023-02-14T05:00:00+00:00,2023-02-13T23:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.012,ppm,2023-02-14T06:00:00+00:00,2023-02-14T00:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.01,ppm,2023-02-14T07:00:00+00:00,2023-02-14T01:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.014,ppm,2023-02-14T08:00:00+00:00,2023-02-14T02:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.017,ppm,2023-02-14T09:00:00+00:00,2023-02-14T03:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.017,ppm,2023-02-14T10:00:00+00:00,2023-02-14T04:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.008,ppm,2023-02-14T11:00:00+00:00,2023-02-14T05:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.003,ppm,2023-02-14T12:00:00+00:00,2023-02-14T06:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.004,ppm,2023-02-14T13:00:00+00:00,2023-02-14T07:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.011,ppm,2023-02-14T14:00:00+00:00,2023-02-14T08:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.021,ppm,2023-02-14T15:00:00+00:00,2023-02-14T09:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.04,ppm,2023-02-14T16:00:00+00:00,2023-02-14T10:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.049,ppm,2023-02-14T17:00:00+00:00,2023-02-14T11:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.06,ppm,2023-02-14T18:00:00+00:00,2023-02-14T12:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.059,ppm,2023-02-14T19:00:00+00:00,2023-02-14T13:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.043,ppm,2023-02-14T20:00:00+00:00,2023-02-14T14:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.039,ppm,2023-02-14T21:00:00+00:00,2023-02-14T15:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.039,ppm,2023-02-14T22:00:00+00:00,2023-02-14T16:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.035,ppm,2023-02-14T23:00:00+00:00,2023-02-14T17:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.028,ppm,2023-02-15T00:00:00+00:00,2023-02-14T18:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.024,ppm,2023-02-15T01:00:00+00:00,2023-02-14T19:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.011,ppm,2023-02-15T02:00:00+00:00,2023-02-14T20:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.006,ppm,2023-02-15T03:00:00+00:00,2023-02-14T21:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.004,ppm,2023-02-15T04:00:00+00:00,2023-02-14T22:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.003,ppm,2023-02-15T05:00:00+00:00,2023-02-14T23:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.003,ppm,2023-02-15T06:00:00+00:00,2023-02-15T00:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.004,ppm,2023-02-15T07:00:00+00:00,2023-02-15T01:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.009,ppm,2023-02-15T08:00:00+00:00,2023-02-15T02:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.011,ppm,2023-02-15T09:00:00+00:00,2023-02-15T03:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.009,ppm,2023-02-15T10:00:00+00:00,2023-02-15T04:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.008,ppm,2023-02-15T11:00:00+00:00,2023-02-15T05:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.003,ppm,2023-02-15T12:00:00+00:00,2023-02-15T06:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.004,ppm,2023-02-15T13:00:00+00:00,2023-02-15T07:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.009,ppm,2023-02-15T14:00:00+00:00,2023-02-15T08:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.017,ppm,2023-02-15T15:00:00+00:00,2023-02-15T09:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.034,ppm,2023-02-15T16:00:00+00:00,2023-02-15T10:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.044,ppm,2023-02-15T17:00:00+00:00,2023-02-15T11:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.055,ppm,2023-02-15T18:00:00+00:00,2023-02-15T12:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.059,ppm,2023-02-15T19:00:00+00:00,2023-02-15T13:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.048,ppm,2023-02-15T20:00:00+00:00,2023-02-15T14:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.041,ppm,2023-02-15T21:00:00+00:00,2023-02-15T15:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.039,ppm,2023-02-15T22:00:00+00:00,2023-02-15T16:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.038,ppm,2023-02-15T23:00:00+00:00,2023-02-15T17:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,o3,0.029,ppm,2023-02-16T00:00:00+00:00,2023-02-15T18:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,27,?g/m?,2023-02-14T01:00:00+00:00,2023-02-13T19:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,31,?g/m?,2023-02-14T02:00:00+00:00,2023-02-13T20:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,35,?g/m?,2023-02-14T03:00:00+00:00,2023-02-13T21:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,43,?g/m?,2023-02-14T04:00:00+00:00,2023-02-13T22:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,33,?g/m?,2023-02-14T05:00:00+00:00,2023-02-13T23:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,37,?g/m?,2023-02-14T06:00:00+00:00,2023-02-14T00:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,36,?g/m?,2023-02-14T07:00:00+00:00,2023-02-14T01:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,40,?g/m?,2023-02-14T08:00:00+00:00,2023-02-14T02:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,27,?g/m?,2023-02-14T09:00:00+00:00,2023-02-14T03:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,24,?g/m?,2023-02-14T10:00:00+00:00,2023-02-14T04:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,31,?g/m?,2023-02-14T11:00:00+00:00,2023-02-14T05:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,30,?g/m?,2023-02-14T12:00:00+00:00,2023-02-14T06:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,33,?g/m?,2023-02-14T13:00:00+00:00,2023-02-14T07:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,35,?g/m?,2023-02-14T14:00:00+00:00,2023-02-14T08:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,43,?g/m?,2023-02-14T15:00:00+00:00,2023-02-14T09:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,61,?g/m?,2023-02-14T16:00:00+00:00,2023-02-14T10:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,35,?g/m?,2023-02-14T17:00:00+00:00,2023-02-14T11:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,37,?g/m?,2023-02-14T18:00:00+00:00,2023-02-14T12:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,33,?g/m?,2023-02-14T19:00:00+00:00,2023-02-14T13:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,26,?g/m?,2023-02-14T20:00:00+00:00,2023-02-14T14:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,26,?g/m?,2023-02-14T21:00:00+00:00,2023-02-14T15:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,21,?g/m?,2023-02-14T22:00:00+00:00,2023-02-14T16:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,18,?g/m?,2023-02-14T23:00:00+00:00,2023-02-14T17:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,22,?g/m?,2023-02-15T02:00:00+00:00,2023-02-14T20:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,24,?g/m?,2023-02-15T03:00:00+00:00,2023-02-14T21:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,41,?g/m?,2023-02-15T04:00:00+00:00,2023-02-14T22:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,32,?g/m?,2023-02-15T05:00:00+00:00,2023-02-14T23:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,34,?g/m?,2023-02-15T06:00:00+00:00,2023-02-15T00:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,32,?g/m?,2023-02-15T07:00:00+00:00,2023-02-15T01:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,29,?g/m?,2023-02-15T08:00:00+00:00,2023-02-15T02:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,22,?g/m?,2023-02-15T09:00:00+00:00,2023-02-15T03:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,26,?g/m?,2023-02-15T10:00:00+00:00,2023-02-15T04:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,26,?g/m?,2023-02-15T11:00:00+00:00,2023-02-15T05:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,26,?g/m?,2023-02-15T12:00:00+00:00,2023-02-15T06:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,35,?g/m?,2023-02-15T13:00:00+00:00,2023-02-15T07:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,34,?g/m?,2023-02-15T14:00:00+00:00,2023-02-15T08:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,28,?g/m?,2023-02-15T15:00:00+00:00,2023-02-15T09:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,45,?g/m?,2023-02-15T16:00:00+00:00,2023-02-15T10:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,49,?g/m?,2023-02-15T17:00:00+00:00,2023-02-15T11:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,28,?g/m?,2023-02-15T18:00:00+00:00,2023-02-15T12:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,28,?g/m?,2023-02-15T19:00:00+00:00,2023-02-15T13:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,24,?g/m?,2023-02-15T20:00:00+00:00,2023-02-15T14:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,24,?g/m?,2023-02-15T21:00:00+00:00,2023-02-15T15:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,25,?g/m?,2023-02-15T22:00:00+00:00,2023-02-15T16:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,19,?g/m?,2023-02-15T23:00:00+00:00,2023-02-15T17:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,pm25,20,?g/m?,2023-02-16T00:00:00+00:00,2023-02-15T18:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.011,ppm,2023-03-19T01:00:00+00:00,2023-03-18T19:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.013,ppm,2023-03-19T02:00:00+00:00,2023-03-18T20:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.005,ppm,2023-03-19T03:00:00+00:00,2023-03-18T21:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.007,ppm,2023-03-19T04:00:00+00:00,2023-03-18T22:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.021,ppm,2023-03-19T05:00:00+00:00,2023-03-18T23:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.017,ppm,2023-03-19T06:00:00+00:00,2023-03-19T00:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.017,ppm,2023-03-19T07:00:00+00:00,2023-03-19T01:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.014,ppm,2023-03-19T08:00:00+00:00,2023-03-19T02:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.014,ppm,2023-03-19T09:00:00+00:00,2023-03-19T03:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.014,ppm,2023-03-19T10:00:00+00:00,2023-03-19T04:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.013,ppm,2023-03-19T11:00:00+00:00,2023-03-19T05:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.015,ppm,2023-03-19T12:00:00+00:00,2023-03-19T06:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.015,ppm,2023-03-19T13:00:00+00:00,2023-03-19T07:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.009,ppm,2023-03-19T14:00:00+00:00,2023-03-19T08:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.006,ppm,2023-03-19T15:00:00+00:00,2023-03-19T09:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.004,ppm,2023-03-19T17:00:00+00:00,2023-03-19T11:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.004,ppm,2023-03-19T18:00:00+00:00,2023-03-19T12:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.007,ppm,2023-03-19T19:00:00+00:00,2023-03-19T13:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.003,ppm,2023-03-19T22:00:00+00:00,2023-03-19T16:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.004,ppm,2023-03-19T23:00:00+00:00,2023-03-19T17:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.007,ppm,2023-03-20T00:00:00+00:00,2023-03-19T18:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
9507,Ceboruco,no2,0.009,ppm,2023-03-20T01:00:00+00:00,2023-03-19T19:00:00-06:00,America/Mexico_City,19.26030556,-99.64572222,,,,Unknown Governmental Organization,Sinaica Mexico
